logr,z,step,barT,x,cls_deep,cls_prod,mid_deep,mid_prod,a_deep,a_prod,da,bhi_deep,bhi_prod,dlog_bhi,nuM_deep,nuM_prod,sep_deep,s1_deep,off_deep,depth_deep,bias_deep,total
-5.0,4,33,0.0001344016713025198,0.0001029057514960354,MC,MC,tangent,tangent,0.5,0.5,0.0,1.378846771218963,1.3788467712189592,1.157192959863943e-15,40886.83730479871,40886.83730479871,1.9644039222924825,1.248077511345817,8.175112084194078,10.139516006486561,nan,nan
-5.0,4,36,0.00013806316371334226,0.00010570920345077051,MC,MC,tangent,tangent,0.5,0.5,0.0,1.4132116672538457,1.413211667253844,5.785964799319719e-16,41233.04304685383,41233.04304685383,2.043458123950235,1.2382641924042723,8.106749090294493,10.150207214244727,nan,nan
-5.0,4,39,0.00014182440582621858,0.00010858902959008146,MC,MC,tangent,tangent,0.5,0.5,0.0,1.3412862287615468,1.3412862287615468,0.0,40886.83730479871,40886.83730479871,2.087779166312305,1.2257322189571032,8.039742299314998,10.127521465627304,nan,nan
-5.0,4,42,0.00014568811511317392,0.00011154731056890509,MC,MC,tangent,tangent,0.5,0.5,0.0,1.3653848310038073,1.3653848310038073,0.0,40886.83730479871,40886.83730479871,2.160964815731575,1.2179031358822305,7.974290257935735,10.13525507366731,nan,nan
-5.0,4,45,0.0001496570830781252,0.00011458618372530865,MC,MC,tangent,tangent,0.5,0.5,0.0,1.3051961033938886,1.3051961033938886,0.0,40886.83730479871,40886.83730479871,2.2085569883890033,1.213173397539775,7.907118780161512,10.115675768550515,nan,nan
-5.0,4,48,0.00015373417727349015,0.00011770784462452313,MC,MC,tangent,tangent,0.5,0.5,0.0,1.330533860444075,1.330533860444075,0.0,40886.83730479871,40886.83730479871,2.2710013533940203,1.2057604536336406,7.853024577892409,10.124025931286429,nan,nan
-5.0,4,51,0.0001579223433723076,0.00012091454864547936,FC,FC,plateau_recentred,plateau_recentred,0.5410292722993819,0.5410292722993819,0.0,1.1332151309080385,1.1332151309080385,0.0,40886.83730479871,40886.83730479871,2.325841032998125,1.3493447061132926,7.728471331673074,10.0543123646712,nan,nan
-5.0,4,54,0.00016222460729631294,0.00012420861261018657,FC,FC,plateau_recentred,plateau_recentred,0.5394801391941118,0.5394801391941118,0.0,1.1461952323413127,1.1461952323413127,0.0,40886.83730479871,40886.83730479871,2.381936355211411,1.3278742303657372,7.67732224244359,10.059258597655,nan,nan
-5.0,4,57,0.00016664407740174525,0.00012759241645731364,FC,FC,plateau_recentred,plateau_recentred,0.5410703212147088,0.5410703212147088,0.0,1.105516684276211,1.105516684276211,0.0,40886.83730479871,40886.83730479871,2.426773308518128,1.334295488269257,7.61679199274705,10.043565301265177,nan,nan
-5.0,4,60,0.00017118394672621662,0.00013106840496252329,FC,FC,plateau_recentred,plateau_recentred,0.5404583905432463,0.5404583905432463,0.0,1.1205069542520791,1.1205069542520791,0.0,40886.83730479871,40886.83730479871,2.487163694172097,1.3295463126454865,7.562250862088481,10.049414556260578,nan,nan
-5.0,4,63,0.00017584749529464538,0.00013463908950402887,FC,FC,plateau_recentred,plateau_recentred,0.5363704810814051,0.5363704810814051,0.0,1.102310758794883,1.102310758794883,0.0,40886.83730479871,40886.83730479871,2.5221910991179453,1.3055425282035236,7.520112947125806,10.042304046243752,nan,nan
-5.0,4,66,0.0001806380924891382,0.00013830704987711421,FC,FC,plateau_recentred,plateau_recentred,0.5351754637115921,0.5351754637115921,0.0,1.112177378034659,1.112177378034659,0.0,40886.83730479871,40886.83730479871,2.566445055207889,1.290013671547711,7.47972900196472,10.046174057172609,nan,nan
-5.0,4,69,0.00018555919948393118,0.00014207493615846638,FC,FC,plateau_recentred,plateau_recentred,0.5342405928800126,0.5342405928800126,0.0,1.0940764499304703,1.0940764499304703,0.0,40886.83730479871,40886.83730479871,2.609949172498743,1.2831959983694081,7.429098497417234,10.039047669915977,nan,nan
-5.0,4,72,0.0001906143717453901,0.0001459454706203216,FC,FC,plateau_recentred,plateau_recentred,0.5364543651735005,0.5364543651735005,0.0,1.056755559409237,1.056755559409237,0.0,43211.53229241854,43211.53229241854,2.64365410022114,1.2880974984150892,7.380320441034497,10.023974541255637,nan,nan
-5.0,4,75,0.00019580726160151052,0.0001499214496978243,FC,FC,plateau_recentred,plateau_recentred,0.5343706461279916,0.5343706461279916,0.0,1.0758547303086046,1.0758547303086046,0.0,40886.83730479871,40886.83730479871,2.6916027799923694,1.276668753920377,7.340150853712917,10.031753633705286,nan,nan
-5.0,4,78,0.0002011416208798078,0.00015400574600874924,FC,FC,plateau_recentred,plateau_recentred,0.5294369509148141,0.5294369509148141,0.0,1.0633631340960366,1.0633631340960366,0.0,40886.83730479871,40886.83730479871,2.723116404282613,1.2490328733802711,7.3035651953327525,10.026681599615365,nan,nan
-5.0,4,81,0.00020662130361892572,0.00015820131042966736,FC,FC,plateau_recentred,plateau_recentred,0.5320920739284374,0.5320920739284374,0.0,1.0707685249483074,1.0707685249483074,0.0,40886.83730479871,40886.83730479871,2.7682648367258604,1.2575898562656334,7.261430759967059,10.02969559669292,nan,nan
-5.0,4,84,0.00021225026885263176,0.00016251117422753456,FC,FC,plateau_recentred,plateau_recentred,0.525186946721879,0.525186946721879,0.0,1.0713443726781666,1.0713443726781666,0.0,40886.83730479871,40886.83730479871,2.8022291005796123,1.2300021039754854,7.227699992207556,10.02992909278717,nan,nan
-5.0,4,87,0.00021803258347019572,0.00016693845124976438,FC,FC,plateau_recentred,plateau_recentred,0.5268436025283807,0.5268436025283807,0.0,1.0812783428029251,1.0812783428029251,0.0,40886.83730479871,40886.83730479871,2.84929443544258,1.238294644300825,7.184643069041005,10.033937504483585,nan,nan
-5.0,4,90,0.00022397242515470595,0.00017148634017397408,FC,FC,plateau_recentred,plateau_recentred,0.5216215969289095,0.5216215969289095,0.0,1.0746975295271357,1.0746975295271357,0.0,40886.83730479871,40886.83730479871,2.8780484311074686,1.2160957616721266,7.15323781943142,10.031286250538889,nan,nan
-5.0,4,93,0.00023007408540176577,0.00017615812681927455,FC,FC,plateau_recentred,plateau_recentred,0.5245856544011553,0.5245856544011553,0.0,1.0810321041889652,1.0810321041889652,0.0,40886.83730479871,40886.83730479871,2.9290158591860354,1.2236302188974115,7.104822732514803,10.033838591700839,nan,nan
-5.0,4,96,0.00023634197261968026,0.00018095718651995398,FC,FC,plateau_recentred,plateau_recentred,0.5227922634993548,0.5227922634993548,0.0,1.0648692707775012,1.0648692707775012,0.0,40886.83730479871,40886.83730479871,2.955057848660087,1.2104893534805505,7.072238446002165,10.027296294662252,nan,nan
-5.0,4,99,0.00024278061531446404,0.00018588698656410535,FC,FC,plateau_recentred,plateau_recentred,0.5203996832482196,0.5203996832482196,0.0,1.0905002014029708,1.0905002014029708,0.0,40886.83730479871,40886.83730479871,3.001289909553943,1.2039305742041222,7.036335840570029,10.037625750123972,nan,nan
-5.0,4,102,0.00024939466536211263,0.0001909510886990682,FC,FC,plateau_recentred,plateau_recentred,0.519477935638717,0.519477935638717,0.0,1.072951412535286,1.072951412535286,0.0,40886.83730479871,40886.83730479871,3.0296532387875867,1.1997602472105255,7.000926817059462,10.030580055847048,nan,nan
-5.0,4,105,0.00025618890136880346,0.0001961531517041942,FC,FC,plateau_recentred,plateau_recentred,0.5180929663371461,0.5180929663371461,0.0,1.0901650838148655,1.0901650838148655,0.0,40886.83730479871,40886.83730479871,3.0713363894890264,1.193800304716015,6.9661558786912146,10.037492268180241,0.010508261411225732,-0.010508261411225732
-5.0,4,108,0.00026316823212413354,0.0002014969340348472,FC,FC,plateau_recentred,plateau_recentred,0.5175202844774702,0.5175202844774702,0.0,1.0756369908241643,1.0756369908241643,0.0,40886.83730479871,40886.83730479871,3.1018332426968795,1.1818937315232596,6.929832486364405,10.031665729061285,0.011108882998643543,-0.011108882998643543
-5.0,4,111,0.0002703377001473939,0.0002069862965376375,FC,FC,plateau_recentred,plateau_recentred,0.5167718611304462,0.5167718611304462,0.0,1.071301356190812,1.071301356190812,0.0,40886.83730479871,40886.83730479871,3.135214868116367,1.1794037280083394,6.894696786582143,10.02991165469851,0.010972310502859626,-0.010972310502859626
-5.0,4,114,0.0002777024853308774,0.00021262520523995085,FC,FC,plateau_recentred,plateau_recentred,0.5151577836084549,0.5151577836084549,0.0,1.0792747405283478,1.0792747405283478,0.0,40886.83730479871,40886.83730479871,3.1707912405858876,1.1725116559174913,6.862340772315073,10.03313201290096,0.011145960321556727,-0.011145960321556727
-5.0,4,117,0.0002852679086819965,0.00021841773421513158,FC,FC,plateau_recentred,plateau_recentred,0.5130979995644098,0.5130979995644098,0.0,1.0671567999013976,1.0671567999013976,0.0,40886.83730479871,40886.83730479871,3.1975644156006755,1.1611011701708753,6.830663820439392,10.028228236040068,0.011745373355766961,-0.011745373355766961
